"cep","geo","id_bairro","bairro","distrito","regional"
"88063288","-27.7027696, -48.4962091","13931","CAMPECHE","CAMPECHE","SUL"
"88063289","-27.7017655, -48.4945505","13931","CAMPECHE","CAMPECHE","SUL"
"88063290","-27.6914284, -48.4888425","13931","CAMPECHE","CAMPECHE","SUL"
"88063300","-27.6665719, -48.4813445","13931","CAMPECHE","CAMPECHE","SUL"
"88063301","-27.6665534, -48.4813412","13931","CAMPECHE","CAMPECHE","SUL"
"88063310","-27.685829138275, -48.48462577702792","13931","CAMPECHE","CAMPECHE","SUL"
"88063315","-27.6860582, -48.4841927","13931","CAMPECHE","CAMPECHE","SUL"
"88063320","-27.6856124, -48.4835190","13931","CAMPECHE","CAMPECHE","SUL"
"88063330","-27.6852829, -48.4830849","13931","CAMPECHE","CAMPECHE","SUL"
"88063340","-27.6843475, -48.4842660","13931","CAMPECHE","CAMPECHE","SUL"
"88063350","-27.682748463023596, -48.486127220854684","13931","CAMPECHE","CAMPECHE","SUL"
"88063360","-27.6832110, -48.4837492","13931","CAMPECHE","CAMPECHE","SUL"
"88063370","-27.6823978, -48.4837167","13931","CAMPECHE","CAMPECHE","SUL"
"88063385","-27.68006143149085, -48.484585264423416","13931","CAMPECHE","CAMPECHE","SUL"
"88063387","-27.6790209, -48.4839399","13931","CAMPECHE","CAMPECHE","SUL"
"88063388","-27.67715316686752, -48.48290017003872","13931","CAMPECHE","CAMPECHE","SUL"
"88063390","-27.6777094, -48.4855877","13931","CAMPECHE","CAMPECHE","SUL"
"88063395","-27.677539544810923, -48.48480360469292","13931","CAMPECHE","CAMPECHE","SUL"
"88063400","-27.6782423, -48.4882439","13931","CAMPECHE","CAMPECHE","SUL"
"88063405","-27.681393390587353, -48.4913095546928","13931","CAMPECHE","CAMPECHE","SUL"
"88063418","-27.648202646213818, -48.47732391576875","13958","RIO TAVARES","CAMPECHE","SUL"
"88063419","-27.649727991197704, -48.474071885252535","13958","RIO TAVARES","CAMPECHE","SUL"
"88063430","-27.680434995547667, -48.48505885533703","13931","CAMPECHE","CAMPECHE","SUL"
"88063431","-27.680061156830703, -48.484586633494","13931","CAMPECHE","CAMPECHE","SUL"
"88063432","-27.6787174, -48.4871958","13931","CAMPECHE","CAMPECHE","SUL"
"88063433","-27.6785397, -48.4864962","13931","CAMPECHE","CAMPECHE","SUL"
"88063435","-27.681393390587354, -48.4913095546929","13931","CAMPECHE","CAMPECHE","SUL"
"88063440","-27.677618433837537, -48.49008044883642","13931","CAMPECHE","CAMPECHE","SUL"
"88063450","-27.6765404, -48.4893929","13931","CAMPECHE","CAMPECHE","SUL"
"88063458","-27.67504419456784, -48.49052334501835","13931","CAMPECHE","CAMPECHE","SUL"
"88063460","-27.67600096788628, -48.49054332781428","13931","CAMPECHE","CAMPECHE","SUL"
"88063462","-27.67612185714844, -48.487855750230494","13931","CAMPECHE","CAMPECHE","SUL"
"88063463","-27.675064189695387, -48.488766302916446","13931","CAMPECHE","CAMPECHE","SUL"
"88063464","-27.676575525126857, -48.487553579819675","13931","CAMPECHE","CAMPECHE","SUL"
"88063465","-27.676575525126858, -48.487553579819676","13931","CAMPECHE","CAMPECHE","SUL"
"88063467","-27.6748130, -48.4892742","13931","CAMPECHE","CAMPECHE","SUL"
"88063470","-27.67537502514388, -48.48813961279999","13931","CAMPECHE","CAMPECHE","SUL"
"88063480","-27.6748086, -48.4867246","13931","CAMPECHE","CAMPECHE","SUL"
"88063490","-27.675564511160594, -48.4832251210189","13931","CAMPECHE","CAMPECHE","SUL"
"88063500","-27.6733395, -48.4869636","13931","CAMPECHE","CAMPECHE","SUL"
"88063505","-27.6668008, -48.4870660","13931","CAMPECHE","CAMPECHE","SUL"
"88063508","-27.670973141968474, -48.486933733529554","13931","CAMPECHE","CAMPECHE","SUL"
"88063509","-27.6714497, -48.4864597","13931","CAMPECHE","CAMPECHE","SUL"
"88063510","-27.6699623, -48.4876619","13931","CAMPECHE","CAMPECHE","SUL"
"88063511","-27.671082481042067, -48.48708641472734","13931","CAMPECHE","CAMPECHE","SUL"
"88063513","-27.668913123074756, -48.48825530283829","13931","CAMPECHE","CAMPECHE","SUL"
"88063514","-27.668917076312987, -48.487590407118454","13931","CAMPECHE","CAMPECHE","SUL"
"88063515","-27.6682263, -48.4879997","13931","CAMPECHE","CAMPECHE","SUL"
"88063516","-27.6700569, -48.4872255","13931","CAMPECHE","CAMPECHE","SUL"
"88063519","-27.671508233217295, -48.48498102513509","13931","CAMPECHE","CAMPECHE","SUL"
"88063520","-27.6727088, -48.4852696","13931","CAMPECHE","CAMPECHE","SUL"
"88063522","-27.667753653053133, -48.48546805990773","13931","CAMPECHE","CAMPECHE","SUL"
"88063523","-27.6687077, -48.4879982","13931","CAMPECHE","CAMPECHE","SUL"
"88063525","-27.6665886, -48.4869833","13931","CAMPECHE","CAMPECHE","SUL"
"88063528","-27.668913123074757, -48.48825530283830","13931","CAMPECHE","CAMPECHE","SUL"
"88063530","-27.6744202, -48.4822948","13931","CAMPECHE","CAMPECHE","SUL"
"88063535","-27.6712061, -48.4851969","13931","CAMPECHE","CAMPECHE","SUL"
"88063537","-27.668913123074758, -48.48825530283831","13931","CAMPECHE","CAMPECHE","SUL"
"88063540","-27.6707738, -48.4850289","13931","CAMPECHE","CAMPECHE","SUL"
"88063541","-27.670111823595402, -48.48536651725648","13931","CAMPECHE","CAMPECHE","SUL"
"88063542","-27.6703014, -48.4847143","13931","CAMPECHE","CAMPECHE","SUL"
"88063543","-27.670111823595403, -48.48536651725649","13931","CAMPECHE","CAMPECHE","SUL"
"88063544","-27.6702907, -48.4817731","13931","CAMPECHE","CAMPECHE","SUL"
"88063545","-27.6690395, -48.4833019","13931","CAMPECHE","CAMPECHE","SUL"
"88063546","-27.6683209, -48.4837140","13931","CAMPECHE","CAMPECHE","SUL"
"88063547","-27.669386789607355, -48.483336132054184","13931","CAMPECHE","CAMPECHE","SUL"
"88063548","-27.66838955541085, -48.484856629917495","13931","CAMPECHE","CAMPECHE","SUL"
"88063549","-27.670111823595404, -48.48536651725650","13931","CAMPECHE","CAMPECHE","SUL"
"88063550","-27.668562616377066, -48.48208979052383","13931","CAMPECHE","CAMPECHE","SUL"
"88063551","-27.670111823595405, -48.48536651725651","13931","CAMPECHE","CAMPECHE","SUL"
"88063553","-27.667063531645375, -48.48300322123253","13931","CAMPECHE","CAMPECHE","SUL"
"88063555","-27.6663349, -48.4832356","13931","CAMPECHE","CAMPECHE","SUL"
"88063558","-27.668720331971578, -48.48003566510956","13931","CAMPECHE","CAMPECHE","SUL"
"88063559","-27.6692951, -48.4813718","13931","CAMPECHE","CAMPECHE","SUL"
"88063560","-27.6654164, -48.4833191","13931","CAMPECHE","CAMPECHE","SUL"
"88063565","-27.6724991, -48.4809466","13931","CAMPECHE","CAMPECHE","SUL"
"88063570","-27.66576217257422, -48.48437497788163","13931","CAMPECHE","CAMPECHE","SUL"
"88063590","-27.66518783775626, -48.4829754304553","13931","CAMPECHE","CAMPECHE","SUL"
"88063600","-27.6648273, -48.4783891","13931","CAMPECHE","CAMPECHE","SUL"
"88063610","-27.663509106561893, -48.479082411267164","13931","CAMPECHE","CAMPECHE","SUL"
"88063620","-27.6643628, -48.4786450","13931","CAMPECHE","CAMPECHE","SUL"
"88063640","-27.6664024, -48.4785364","13931","CAMPECHE","CAMPECHE","SUL"
"88063650","-27.6651502, -48.4773216","13931","CAMPECHE","CAMPECHE","SUL"
"88063660","-27.6657161, -48.4766987","13931","CAMPECHE","CAMPECHE","SUL"
"88063662","-27.656169386873987, -48.474446667917874","13958","RIO TAVARES","CAMPECHE","SUL"
"88063663","-27.656430066460594, -48.47399548365239","13958","RIO TAVARES","CAMPECHE","SUL"
"88063666","-27.656174422176875, -48.474426570886386","13958","RIO TAVARES","CAMPECHE","SUL"
"88063670","-27.6641716, -48.4777738","13931","CAMPECHE","CAMPECHE","SUL"
"88063680","-27.658445925719974, -48.48179686603717","13931","CAMPECHE","CAMPECHE","SUL"
"88063700","-27.6558630, -48.5139710","13958","RIO TAVARES","CAMPECHE","SUL"
"88063703","-27.66684071586666, -48.502490086655655","13931","CAMPECHE","CAMPECHE","SUL"
"88063705","-27.6660049, -48.5021178","13931","CAMPECHE","CAMPECHE","SUL"
"88063709","-27.6656510, -48.5017515","13931","CAMPECHE","CAMPECHE","SUL"
"88063710","-27.6887230, -48.4937537","13931","CAMPECHE","CAMPECHE","SUL"
"88063720","-27.66684071586667, -48.502490086655656","13931","CAMPECHE","CAMPECHE","SUL"
"88064000","-27.7034224, -48.5343653","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064001","-27.7034225, -48.5343696","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064002","-27.6982531, -48.5497582","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064020","-27.706930303759005, -48.512427953838525","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064023","-27.707211773098312, -48.516703093267193","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064025","-27.707211773098313, -48.516703093267194","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064027","-27.707211773098314, -48.516703093267195","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064028","-27.7068296, -48.5324133","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064029","-27.7068292, -48.5110722","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064030","-27.7056010, -48.5134094","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064031","-27.7043413, -48.5138513","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064032","-27.7047671, -48.5147265","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064033","-27.704411355757237, -48.52645029585644","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064034","-27.707211773098315, -48.516703093267196","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064035","-27.746279535528817, -48.55909536601121","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064036","-27.707211773098316, -48.516703093267197","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064037","-27.7027028, -48.5148435","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064040","-27.707211773098317, -48.516703093267198","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064041","-27.7072705, -48.5155273","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064043","-27.707211773098318, -48.516703093267199","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064045","-27.707389504741766, -48.516360897355106","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064060","-27.7055613681448, -48.51892857337794","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064062","-27.7055613681449, -48.51892857337795","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064064","-27.7055613681450, -48.51892857337796","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064066","-27.70347269320591, -48.51979922446812","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064068","-27.70347269320592, -48.51979922446813","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064070","-27.70347269320593, -48.51979922446814","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064072","-27.70347269320594, -48.51979922446815","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064074","-27.70347269320595, -48.51979922446816","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064076","-27.698738239603593, -48.51797350060695","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064080","-27.706448102201062, -48.51792488903759","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064082","-27.706448102201063, -48.51792488903760","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064084","-27.706448102201064, -48.51792488903761","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064085","-27.7055517, -48.5189745","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064086","-27.6997440454916, -48.518216884999624","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064087","-27.705095979024517, -48.520047592440186","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064092","-27.705095979024518, -48.520047592440187","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064094","-27.705095979024519, -48.520047592440188","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064095","-27.7010662, -48.5191653","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064100","-27.7057999, -48.5248084","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064110","-27.705450678354563, -48.525069385985766","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064120","-27.705450678354564, -48.525069385985767","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064130","-27.705450678354565, -48.525069385985768","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064140","-27.705313102602401, -48.52646287372676","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064150","-27.705313102602402, -48.52646287372677","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064180","-27.705313102602403, -48.52646287372678","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064200","-27.7043770, -48.5264392","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064201","-27.70439675333651, -48.52644602686566","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064203","-27.703915214717878, -48.52672751654993","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064210","-27.702473095500442, -48.52849749033171","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064230","-27.7031208, -48.5280773","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064232","-27.702473095500443, -48.52849749033172","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064233","-27.7056365, -48.5279263","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064235","-27.7033269, -48.5283918","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064237","-27.702473095500444, -48.52849749033173","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064239","-27.705269364940203, -48.53041353581100","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064240","-27.7066084, -48.5323715","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064245","-27.705269364940204, -48.53041353581101","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064250","-27.7074515, -48.5305587","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064260","-27.702856969822545, -48.53048325718821","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064270","-27.7027546, -48.5310458","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064280","-27.69930873314431, -48.5412006132063","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064400","-27.7066757, -48.5342196","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064405","-27.704707512818512, -48.53319973945009","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064407","-27.704707512818513, -48.53319973945010","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064410","-27.704707512818514, -48.53319973945011","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064420","-27.701640042500127, -48.5441610995497","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064422","-27.701818377082233, -48.545973677358546","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064425","-27.702419958946646, -48.54413155198157","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064430","-27.702419958946647, -48.54413155198158","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064435","-27.702419958946648, -48.54413155198159","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064443","-27.76191881199375, -48.57353751463490","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064445","-27.6997867, -48.5389511","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064447","-27.76191881199376, -48.57353751463491","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064450","-27.6995982, -48.5373938","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064452","-27.70031301823075, -48.545041780486833","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064455","-27.70031301823076, -48.545041780486834","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064460","-27.6995865, -48.5463636","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064520","-27.7006796, -48.5501725","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064525","-27.699489061946057, -48.55143371835097","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064590","-27.706755754512518, -48.556464445817674","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064600","-27.706638158970136, -48.5559349234599","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064603","-27.70827603940848, -48.55802698957147","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064605","-27.70874210041437, -48.55928032719118","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064607","-27.71098036578771, -48.55965134660957","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064610","-27.7102079296722, -48.559606719730915","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064612","-27.710988916129217, -48.55961268233346","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064615","-27.72277610584554, -48.56315492910913","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064622","-27.713453759299785, -48.56101609525031","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064630","-27.713453759299786, -48.56101609525032","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064640","-27.7169505, -48.5631991","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064643","-27.717412858598255, -48.562948221839356","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064646","-27.7174572, -48.5636143","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064650","-27.7182296, -48.5638297","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064660","-27.719113847351338, -48.56280691926018","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064670","-27.7194511, -48.5635000","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064672","-27.787673125257278, -48.56178158831166","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064673","-27.7195369, -48.5638157","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064676","-27.7205437, -48.5638485","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064678","-27.719113847351339, -48.56280691926019","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064680","-27.721771313839618, -48.56396276235648","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064699","-27.721771313839619, -48.56396276235649","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064710","-27.751039959464805, -48.560396556637045","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064720","-27.721771313839620, -48.56396276235650","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064722","-27.7561101, -48.5412189","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064725","-27.721771313839621, -48.56396276235651","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064728","-27.721771313839622, -48.56396276235652","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064730","-27.747932081309525, -48.55900973034155","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064735","-27.747932081309526, -48.55900973034156","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064736","-27.747932081309527, -48.55900973034157","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064737","-27.747932081309528, -48.55900973034158","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064738","-27.747932081309529, -48.55900973034159","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064739","-27.747932081309530, -48.55900973034160","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064740","-27.747932081309531, -48.55900973034161","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064745","-27.7585051, -48.5684302","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064746","-27.75973406854993, -48.56827895648944","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064747","-27.760941690955566, -48.57355589815795","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064748","-27.7619025, -48.5707659","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064749","-27.7622586, -48.5711475","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064750","-27.760941690955567, -48.57355589815796","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064751","-27.76453997792245, -48.574058172029964","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064752","-27.7623251, -48.5717136","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064753","-27.7606294, -48.5725707","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064754","-27.787543648913235, -48.56163728239448","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064755","-27.76372212009183, -48.57456237599103","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064756","-27.787543648913236, -48.56163728239449","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064757","-27.7635755, -48.5720231","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064758","-27.7637712, -48.5727655","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064759","-27.763559215527163, -48.573774007861566","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064760","-27.763559215527164, -48.573774007861567","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064761","-27.76411930995908, -48.57388307283951","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064762","-27.7877095, -48.5598925","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064763","-27.76411930995909, -48.57388307283952","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064764","-27.751656200056637, -48.560591533908585","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064765","-27.762970175755587, -48.5721640048465","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064768","-27.762970175755588, -48.5721640048466","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064770","-27.7858720, -48.5643901","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064783","-27.762970175755589, -48.5721640048467","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064785","-27.81411568265277, -48.55849719618476","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064790","-27.762970175755590, -48.5721640048468","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064800","-27.762970175755591, -48.5721640048469","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064804","-27.808411161664036, -48.56007178172511","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88064810","-27.808411161664037, -48.56007178172512","13957","RIBEIRÃO DA ILHA","RIBEIRÃO DA ILHA","SUL"
"88065000","-27.690173241507182, -48.509603303376736","13931","CAMPECHE","CAMPECHE","SUL"
"88065005","-27.6934730, -48.5101297","13931","CAMPECHE","CAMPECHE","SUL"
"88065025","-27.6689722, -48.5074078","13931","CAMPECHE","CAMPECHE","SUL"
"88065030","-27.6754254, -48.5027075","13931","CAMPECHE","CAMPECHE","SUL"
"88065033","-27.6773420, -48.5022478","13931","CAMPECHE","CAMPECHE","SUL"
"88065035","-27.67667997491654, -48.503475807788625","13931","CAMPECHE","CAMPECHE","SUL"
"88065036","-27.67667997491655, -48.503475807788626","13931","CAMPECHE","CAMPECHE","SUL"
"88065037","-27.6784822, -48.5027323","13931","CAMPECHE","CAMPECHE","SUL"
"88065038","-27.6736228, -48.5065896","13931","CAMPECHE","CAMPECHE","SUL"
"88065039","-27.6780013, -48.5027707","13931","CAMPECHE","CAMPECHE","SUL"
"88065040","-27.6786002, -48.5037125","13931","CAMPECHE","CAMPECHE","SUL"
"88065041","-27.67667997491656, -48.503475807788627","13931","CAMPECHE","CAMPECHE","SUL"
"88065042","-27.67667997491657, -48.503475807788628","13931","CAMPECHE","CAMPECHE","SUL"
"88065085","-27.672563990959816, -48.50858553749254","13931","CAMPECHE","CAMPECHE","SUL"
"88065090","-27.672127223627317, -48.50688640689702","13931","CAMPECHE","CAMPECHE","SUL"
"88065093","-27.6718994, -48.5075350","13931","CAMPECHE","CAMPECHE","SUL"
"88065095","-27.6709711, -48.5072439","13931","CAMPECHE","CAMPECHE","SUL"
"88065160","-27.6784411, -48.5049423","13931","CAMPECHE","CAMPECHE","SUL"
"88065165","-27.6792529, -48.5050966","13931","CAMPECHE","CAMPECHE","SUL"
